lid,oid,primary_loc,location_name,comments,address,address2,city,state,zipcode,county,country,match_addr,side,ref_id,geographic_location
97109,77448,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000A8C30AB77C0F55C03F1EFAEE56004240
97110,77448,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000F01472A59EFF54C0F7AB00DF6D064240
97111,77448,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000FF5C34643C2455C0AAF1D24D62F04140
97112,77448,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000BCE9961DE2E254C0560BEC3191EE4140
97113,77448,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,7SnFed http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,\N
86283,72816,t,Main Office,\N,1515 N Summit St,\N,Arkansas City,KS,67005,Cowley,USA,\N,\N,\N,0101000020E6100000F54C2F31964258C04356B77A4E8A4240
97114,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000467C2766BDB357C05A7EE02A4FD64640
97115,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E61000006F8445459CA457C0871A8524B3D04640
97116,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E61000008B4E965AEF9C57C0D7DB662AC4CD4640
97117,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E610000053AEF02E17C057C0111AC1C6F5B94640
97118,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000018A9125739B57C0C1FD800706BA4640
97119,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E61000002907B30930AC57C048A30227DBD44640
97120,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E610000033349E08E2AF57C021E4BCFF8FE94640
97121,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E61000002E043928619757C02B323A2009FD4640
97122,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000FF0758AB76B757C0AB05F69848FB4640
97123,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E610000039D4EFC2D6B357C075B0FECF61D64640
97124,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E61000002D7AA702EE3058C035B6D782DE6F4740
97125,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E610000023BF7E880DD857C0215C01857A424740
97126,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000F4A3E194B9AE57C0C154336B29B04640
97127,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000F1F62004E4E457C052B5DD04DF4A4740
97128,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E61000005A0EF450DBBC57C08D45D3D9C9DC4640
1594,10829,t,People's Emergency Center,\N,325 North 39th Street,,Philadelphia,PA,19104,\N,USA,\N,\N,\N,0101000020E610000052616C21C8CC52C01EC539EAE8FA4340
1666,10850,t,Ambler Food Co-op,\N,n/a,,,,,\N,USA,\N,\N,\N,\N
97129,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E61000004A5D328E919657C01A31B3CF63FC4640
97130,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000C2A563CE339357C0E65C8AABCAC84640
97131,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,0101000020E6100000D386C3D2C0C857C0FC51D4997B384740
97132,77449,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,2OqRxD http://www.y7YwKx7Pm6OnyJvolbcwrWdoEnRF29pb.com,\N,\N,\N,\N
